id,sales
3000888,3.5184236293188835
3000889,0.0
3000890,3.6520843344089107
3000891,2366.685824758892
3000892,0.2830924721403423
3000893,380.475102400534
3000894,12.606966005398693
3000895,740.3490393573329
3000896,767.5221651924395
3000897,137.118426097287
3000898,151.89892700004606
3000899,140.22370285905484
3000900,2837.5460641407262
3000901,21.159680578511498
3000902,1.882906449233444
3000903,26.356468952668653
3000904,27.92885728749786
3000905,0.2203089148042967
3000906,189.47326725475617
3000907,13.1952828818327
3000908,24.166191095938782
3000909,5.644688210567406
3000910,100.7839783911896
3000911,6.001100881699378
3000912,281.15097059219556
3000913,172.44354096373422
3000914,4.302338199066495
3000915,9.228959313602273
3000916,324.75533379190495
3000917,66.62488370265962
3000918,3547.7167081440653
3000919,0.1730368955608712
3000920,27.807869912040637
3001251,3.864821470335916
3001252,0.04329519124505632
3001253,6.320490352757453
3001254,2687.5048479016386
3001255,0.06338774025121108
3001256,616.6685938834826
3001257,8.541381475245226
3001258,814.1649227261378
3001259,784.1023402923953
3001260,203.79855894777666
3001261,158.53385675835807
3001262,102.87222698037576
3001263,3579.104438842531
3001264,33.121951423364806
3001265,0.6576511234766749
3001266,16.39519939738531
3001267,25.525513337082344
3001268,0.0
3001269,229.5789179726827
3001270,18.01412915546714
3001271,16.18618987722064
3001272,5.1938560017555595
3001273,64.92503898462084
3001274,8.12915378475045
3001275,416.7477717322783
3001276,233.67259139567943
3001277,7.236623882445844
3001278,8.507827737455125
3001279,411.0438291521343
3001280,100.29709311209474
3001281,2924.2874608032653
3001282,0.13818627538527672
3001283,34.81616510071198
3001614,9.351462955605388
3001615,0.6206180102693051
3001616,12.809239909777062
3001617,7673.611077234995
3001618,0.1475014765166487
3001619,1177.6970954585386
3001620,28.738736315234114
3001621,1884.4750653063732
3001622,2023.9176628479977
3001623,320.06335085427355
3001624,468.5438949130017
3001625,318.66697820861486
3001626,7537.023606849272
3001627,76.7499332768976
3001628,2.689705084794131
3001629,47.29546863811967
3001630,48.29280231819743
3001631,0.4696308161462499
3001632,474.9096146061996
3001633,32.22868479723275
3001634,72.11131208293793
3001635,20.923764060470972
3001636,185.23158588042264
3001637,22.862907749926773
3001638,668.6692577030385
3001639,489.3886721949501
3001640,15.726149951004277
3001641,23.980402106958962
3001642,1043.8140917700446
3001643,231.39228771702983
3001644,9959.409220191852
3001645,1.4348450968559505
3001646,80.92221940507072
3001977,3.5628654452108535
3001978,0.12518144314680346
3001979,4.024545355713933
3001980,2252.9223688767206
3001981,0.10662476274434152
3001982,334.0650399199274
3001983,6.476281727612267
3001984,723.7181373116532
3001985,685.7529509229619
3001986,166.3438869247935
3001987,125.60171967697082
3001988,80.16380031343009
3001989,2952.055486090038
3001990,19.129710601789434
3001991,1.326202546649657
3001992,14.444624015009444
3001993,10.041793452178588
3001994,0.11689253528611343
3001995,196.6434163877693
3001996,15.8830204146265
3001997,19.64037899157299
3001998,2.3099421733878236
3001999,60.119170600710824
3002000,6.859678622121325
3002001,318.57486040006864
3002002,207.59045408582594
3002003,5.341134474476886
3002004,8.394888825239132
3002005,341.74775505944064
3002006,48.620555734358085
3002007,2782.477412196274
3002008,0.20118005526567395
3002009,23.228076248214446
3002340,5.5401547549331775
3002341,0.16047599692592573
3002342,5.26233325980205
3002343,1831.1461324564766
3002344,0.04622460719285515
3002345,340.5497264427032
3002346,21.23183639589773
3002347,791.1151312600442
3002348,543.8457591014532
3002349,202.4550116532682
3002350,78.71395114472163
3002351,79.94681113179136
3002352,2834.1026807229396
3002353,32.19478264564156
3002354,0.8805439709628211
3002355,28.714673247888314
3002356,19.700371926085875
3002357,0.12089813454689735
